Iteration,Algorithm,Core Type,IPC,Memory Usage (MB),Cache Hit Rate,Action,Reward,Next IPC,Next Memory Usage (MB),Next Cache Hit Rate
9,Matrix_Multiplication,In-Order,1.17,401.5,0.82,0,0.58,1.21,402.7,0.83
10,Matrix_Multiplication,In-Order,1.25,408.9,0.85,0,0.63,1.3,400.0,0.84
1,Matrix_Multiplication,In-Order,1.2,400.3,0.84,0,0.6,1.22,402.5,0.82
2,Matrix_Multiplication,In-Order,1.08,419.7,0.81,0,0.54,1.11,412.9,0.81
3,Matrix_Multiplication,In-Order,1.12,431.4,0.85,0,0.56,1.2,435.6,0.83
4,Matrix_Multiplication,In-Order,1.1,405.3,0.83,0,0.55,1.13,402.6,0.82
5,Matrix_Multiplication,In-Order,1.04,404.9,0.8,0,0.52,1.03,409.2,0.79
6,Matrix_Multiplication,In-Order,1.09,412.1,0.8,0,0.54,1.1,424.9,0.82
7,Matrix_Multiplication,In-Order,1.11,411.9,0.83,0,0.55,1.11,399.7,0.85
8,Matrix_Multiplication,In-Order,1.09,405.5,0.84,0,0.55,1.05,392.4,0.84
9,Matrix_Multiplication,In-Order,1.17,405.8,0.82,0,0.58,1.24,431.5,0.82
10,Matrix_Multiplication,In-Order,1.05,425.9,0.84,0,0.53,1.07,433.7,0.86
1,Matrix_Multiplication,In-Order,1.18,404.7,0.78,0,0.59,1.17,391.0,0.8
2,Matrix_Multiplication,In-Order,1.03,417.3,0.82,0,0.51,1.02,418.0,0.81
3,Matrix_Multiplication,In-Order,1.11,403.9,0.82,0,0.56,1.11,400.0,0.83
4,Matrix_Multiplication,In-Order,1.14,401.4,0.84,0,0.57,1.11,378.9,0.83
5,Matrix_Multiplication,In-Order,1.2,441.4,0.85,0,0.6,1.12,457.9,0.86
6,Matrix_Multiplication,In-Order,1.1,419.2,0.86,0,0.55,1.08,418.7,0.84
7,Matrix_Multiplication,In-Order,1.18,426.3,0.82,0,0.59,1.2,429.9,0.82
8,Matrix_Multiplication,In-Order,1.25,417.4,0.86,0,0.63,1.19,413.5,0.84
9,Matrix_Multiplication,In-Order,1.04,405.2,0.84,0,0.52,1.0,402.4,0.85
10,Matrix_Multiplication,In-Order,1.04,410.7,0.8,0,0.52,1.06,405.1,0.79
1,Matrix_Multiplication,In-Order,1.09,402.2,0.84,0,0.55,1.1,405.0,0.84
2,Matrix_Multiplication,In-Order,1.01,403.7,0.82,0,0.5,1.02,406.5,0.83
3,Matrix_Multiplication,In-Order,0.96,407.1,0.8,0,0.48,1.03,416.6,0.78
4,Matrix_Multiplication,In-Order,1.04,435.0,0.8,0,0.52,1.06,432.4,0.79
5,Matrix_Multiplication,In-Order,1.01,401.2,0.81,0,0.5,1.0,410.2,0.81
6,Matrix_Multiplication,In-Order,0.98,415.7,0.83,0,0.49,0.92,434.5,0.83
7,Matrix_Multiplication,In-Order,1.11,400.5,0.83,0,0.55,1.07,415.4,0.84
8,Matrix_Multiplication,In-Order,1.02,404.2,0.8,0,0.51,0.97,410.6,0.81
9,Matrix_Multiplication,In-Order,1.1,401.1,0.81,0,0.55,1.08,411.0,0.8
10,Matrix_Multiplication,In-Order,1.11,414.3,0.81,0,0.55,1.09,406.5,0.8
1,Matrix_Multiplication,In-Order,0.95,413.3,0.85,0,0.47,1.0,418.9,0.85
2,Matrix_Multiplication,In-Order,1.15,406.6,0.83,0,0.57,1.13,416.4,0.85
3,Matrix_Multiplication,In-Order,1.16,400.9,0.81,0,0.58,1.17,399.0,0.77
4,Matrix_Multiplication,In-Order,1.09,405.3,0.81,0,0.54,1.07,402.1,0.79
5,Matrix_Multiplication,In-Order,0.99,419.3,0.81,0,0.49,1.03,412.1,0.79
6,Matrix_Multiplication,In-Order,1.07,412.7,0.82,0,0.54,1.15,406.8,0.82
7,Matrix_Multiplication,In-Order,1.26,411.9,0.82,0,0.63,1.26,424.6,0.8
8,Matrix_Multiplication,In-Order,1.12,413.2,0.85,0,0.56,1.09,411.6,0.86
9,Matrix_Multiplication,In-Order,1.01,403.6,0.83,0,0.5,1.05,414.8,0.84
10,Matrix_Multiplication,In-Order,1.07,402.4,0.79,0,0.54,1.1,401.9,0.8
1,Matrix_Multiplication,In-Order,1.11,407.2,0.82,0,0.55,1.04,405.5,0.82
2,Matrix_Multiplication,In-Order,1.02,400.7,0.85,0,0.51,1.04,401.3,0.85
3,Matrix_Multiplication,In-Order,1.06,405.6,0.82,0,0.53,1.05,419.9,0.8
4,Matrix_Multiplication,In-Order,1.15,446.8,0.87,0,0.58,1.11,439.0,0.87
5,Matrix_Multiplication,In-Order,0.96,400.0,0.83,0,0.48,0.99,395.8,0.83
6,Matrix_Multiplication,In-Order,1.05,406.6,0.79,0,0.52,1.04,383.7,0.79
7,Matrix_Multiplication,In-Order,1.11,406.3,0.79,0,0.55,1.09,396.9,0.78
8,Matrix_Multiplication,In-Order,1.11,433.0,0.84,0,0.56,1.16,411.7,0.82
9,Matrix_Multiplication,In-Order,1.14,402.7,0.81,0,0.57,1.2,413.1,0.84
10,Matrix_Multiplication,In-Order,1.1,421.1,0.77,0,0.55,1.1,411.4,0.77
1,Matrix_Multiplication,In-Order,1.1,405.2,0.81,0,0.55,1.13,405.6,0.8
2,Matrix_Multiplication,In-Order,0.99,404.1,0.78,0,0.5,1.0,405.7,0.76
3,Matrix_Multiplication,In-Order,1.13,408.8,0.83,0,0.56,1.1,418.5,0.82
4,Matrix_Multiplication,In-Order,1.09,410.8,0.8,0,0.54,1.09,400.8,0.81
5,Matrix_Multiplication,In-Order,1.09,410.6,0.86,0,0.55,1.1,398.5,0.87
6,Matrix_Multiplication,In-Order,1.13,406.8,0.82,0,0.56,1.12,399.9,0.83
7,Matrix_Multiplication,In-Order,1.14,400.2,0.81,0,0.57,1.12,397.4,0.82
8,Matrix_Multiplication,In-Order,1.1,404.6,0.8,0,0.55,1.11,406.2,0.81
9,Matrix_Multiplication,In-Order,1.0,417.7,0.85,0,0.5,0.89,406.2,0.85
10,Matrix_Multiplication,In-Order,1.21,408.7,0.83,0,0.61,1.24,402.5,0.82
1,Matrix_Multiplication,In-Order,1.07,422.3,0.78,0,0.54,1.1,416.8,0.79
2,Matrix_Multiplication,In-Order,1.09,407.0,0.84,0,0.54,1.06,395.6,0.83
3,Matrix_Multiplication,In-Order,1.27,415.3,0.8,0,0.64,1.27,404.8,0.77
4,Matrix_Multiplication,In-Order,1.25,401.3,0.84,0,0.62,1.31,407.0,0.84
5,Matrix_Multiplication,In-Order,1.17,407.7,0.85,0,0.59,1.22,400.8,0.87
6,Matrix_Multiplication,In-Order,1.04,420.5,0.8,0,0.52,1.07,420.9,0.77
7,Matrix_Multiplication,In-Order,1.16,407.2,0.86,0,0.58,1.18,391.4,0.84
8,Matrix_Multiplication,In-Order,1.09,406.5,0.82,0,0.55,1.1,390.1,0.82
9,Matrix_Multiplication,In-Order,1.04,413.4,0.82,0,0.52,1.01,411.8,0.81
10,Matrix_Multiplication,In-Order,1.24,429.8,0.85,0,0.62,1.18,447.8,0.84
1,Matrix_Multiplication,In-Order,1.04,427.9,0.81,0,0.52,0.96,439.9,0.81
2,Matrix_Multiplication,In-Order,1.08,400.3,0.85,0,0.54,1.06,409.0,0.85
3,Matrix_Multiplication,In-Order,1.09,412.5,0.8,0,0.55,1.09,406.7,0.8
4,Matrix_Multiplication,In-Order,1.11,403.9,0.79,0,0.55,1.13,401.4,0.8
5,Matrix_Multiplication,In-Order,1.14,402.4,0.83,0,0.57,1.16,408.9,0.83
6,Matrix_Multiplication,In-Order,1.11,425.5,0.84,0,0.55,1.12,439.2,0.83
7,Matrix_Multiplication,In-Order,1.03,407.4,0.85,0,0.52,1.02,420.6,0.84
8,Matrix_Multiplication,In-Order,1.05,445.0,0.83,0,0.52,1.0,432.7,0.82
9,Matrix_Multiplication,In-Order,1.09,404.5,0.83,0,0.55,1.16,394.6,0.83
10,Matrix_Multiplication,In-Order,1.15,406.1,0.78,0,0.57,1.11,422.9,0.77
1,Matrix_Multiplication,In-Order,1.08,401.3,0.83,0,0.54,1.05,416.3,0.84
2,Matrix_Multiplication,In-Order,1.16,427.1,0.79,0,0.58,1.18,446.2,0.81
3,Matrix_Multiplication,In-Order,1.06,413.8,0.83,0,0.53,1.0,404.0,0.84
4,Matrix_Multiplication,In-Order,1.27,404.2,0.81,0,0.63,1.26,403.1,0.81
5,Matrix_Multiplication,In-Order,1.15,410.7,0.88,0,0.58,1.12,400.6,0.9
6,Matrix_Multiplication,In-Order,1.28,415.9,0.83,0,0.64,1.26,403.4,0.85
7,Matrix_Multiplication,In-Order,1.11,401.5,0.83,0,0.56,1.11,407.6,0.84
8,Matrix_Multiplication,In-Order,1.22,403.7,0.84,0,0.61,1.2,397.5,0.84
9,Matrix_Multiplication,In-Order,1.1,423.2,0.77,0,0.55,1.08,416.8,0.76
10,Matrix_Multiplication,In-Order,1.09,400.3,0.81,0,0.54,1.09,387.2,0.78
1,Matrix_Multiplication,In-Order,1.13,400.3,0.82,0,0.57,1.16,399.3,0.81
2,Matrix_Multiplication,In-Order,1.09,412.2,0.88,0,0.55,1.1,417.9,0.88
3,Matrix_Multiplication,In-Order,1.04,405.7,0.79,0,0.52,1.04,413.9,0.78
4,Matrix_Multiplication,In-Order,1.05,422.2,0.86,0,0.53,1.08,426.5,0.84
5,Matrix_Multiplication,In-Order,1.12,402.5,0.82,0,0.56,1.14,395.3,0.8
6,Matrix_Multiplication,In-Order,1.09,408.7,0.8,0,0.54,1.11,402.6,0.81
7,Matrix_Multiplication,In-Order,1.13,407.7,0.79,0,0.57,1.12,390.1,0.79
8,Matrix_Multiplication,In-Order,1.02,417.0,0.78,0,0.51,1.05,404.0,0.79
9,Matrix_Multiplication,In-Order,1.12,407.2,0.82,0,0.56,1.08,439.3,0.8
10,Matrix_Multiplication,In-Order,1.17,401.3,0.81,0,0.58,1.15,395.8,0.79
1,Matrix_Multiplication,In-Order,1.03,416.8,0.84,0,0.52,1.04,435.1,0.82
2,Matrix_Multiplication,In-Order,1.28,404.3,0.8,0,0.64,1.31,409.9,0.79
3,Matrix_Multiplication,In-Order,1.13,404.6,0.82,0,0.56,1.07,417.3,0.83
4,Matrix_Multiplication,In-Order,1.07,410.3,0.8,0,0.53,1.03,410.6,0.8
5,Matrix_Multiplication,In-Order,1.07,402.0,0.82,0,0.53,1.04,387.6,0.83
6,Matrix_Multiplication,In-Order,1.16,423.6,0.79,0,0.58,1.17,427.9,0.8
7,Matrix_Multiplication,In-Order,1.05,427.6,0.85,0,0.53,1.07,434.0,0.85
8,Matrix_Multiplication,In-Order,1.1,432.3,0.81,0,0.55,1.05,428.5,0.82
9,Matrix_Multiplication,In-Order,1.12,402.5,0.85,0,0.56,1.1,414.3,0.85
10,Matrix_Multiplication,In-Order,1.14,407.5,0.84,0,0.57,1.16,396.6,0.84
1,Matrix_Multiplication,In-Order,1.06,400.6,0.77,0,0.53,1.04,390.7,0.76
2,Matrix_Multiplication,In-Order,1.21,407.4,0.83,0,0.6,1.2,406.2,0.84
3,Matrix_Multiplication,In-Order,1.07,401.0,0.83,0,0.53,1.05,408.9,0.81
4,Matrix_Multiplication,In-Order,1.22,413.4,0.83,0,0.61,1.24,419.0,0.83
5,Matrix_Multiplication,In-Order,1.03,410.5,0.81,0,0.52,1.07,428.2,0.81
6,Matrix_Multiplication,In-Order,1.16,402.9,0.81,0,0.58,1.19,397.6,0.8
7,Matrix_Multiplication,In-Order,1.08,411.1,0.81,0,0.54,1.09,419.6,0.81
8,Matrix_Multiplication,In-Order,1.04,405.4,0.81,0,0.52,0.98,385.8,0.81
9,Matrix_Multiplication,In-Order,1.06,429.8,0.83,0,0.53,1.02,430.7,0.85
10,Matrix_Multiplication,In-Order,1.25,406.8,0.8,0,0.62,1.26,401.6,0.81
1,Matrix_Multiplication,In-Order,1.11,407.1,0.81,0,0.56,1.12,420.7,0.82
2,Matrix_Multiplication,In-Order,1.07,410.0,0.8,0,0.53,1.04,392.6,0.82
3,Matrix_Multiplication,In-Order,1.2,406.9,0.83,0,0.6,1.18,409.1,0.85
4,Matrix_Multiplication,In-Order,0.96,411.2,0.81,0,0.48,0.99,396.2,0.82
5,Matrix_Multiplication,In-Order,1.01,403.3,0.83,0,0.51,1.07,404.5,0.82
6,Matrix_Multiplication,In-Order,1.02,405.2,0.83,0,0.51,1.08,407.1,0.84
7,Matrix_Multiplication,In-Order,1.27,400.3,0.83,0,0.63,1.3,398.5,0.84
8,Matrix_Multiplication,In-Order,1.01,418.9,0.83,0,0.51,0.98,419.8,0.84
9,Matrix_Multiplication,In-Order,1.08,401.8,0.81,0,0.54,1.12,404.6,0.8
10,Matrix_Multiplication,In-Order,1.1,403.7,0.81,0,0.55,1.11,411.0,0.83
1,Matrix_Multiplication,In-Order,1.1,400.7,0.85,0,0.55,1.07,386.1,0.85
2,Matrix_Multiplication,In-Order,1.12,401.5,0.84,0,0.56,1.16,408.9,0.85
3,Matrix_Multiplication,In-Order,1.15,401.0,0.8,0,0.58,1.15,404.1,0.79
4,Matrix_Multiplication,In-Order,1.1,405.2,0.84,0,0.55,1.15,419.2,0.85
5,Matrix_Multiplication,In-Order,1.12,400.2,0.85,0,0.56,1.06,406.2,0.86
6,Matrix_Multiplication,In-Order,1.05,406.9,0.82,0,0.53,1.02,419.9,0.82
7,Matrix_Multiplication,In-Order,1.03,405.0,0.81,0,0.52,1.03,411.7,0.82
8,Matrix_Multiplication,In-Order,1.12,425.6,0.85,0,0.56,1.13,429.4,0.88
9,Matrix_Multiplication,In-Order,1.12,400.7,0.84,0,0.56,1.12,383.4,0.84
10,Matrix_Multiplication,In-Order,1.16,401.5,0.78,0,0.58,1.15,402.8,0.77
1,Matrix_Multiplication,In-Order,1.0,405.4,0.82,0,0.5,1.06,412.6,0.82
2,Matrix_Multiplication,In-Order,1.16,416.1,0.81,0,0.58,1.21,422.8,0.8
3,Matrix_Multiplication,In-Order,1.07,402.3,0.81,0,0.54,1.08,406.4,0.8
4,Matrix_Multiplication,In-Order,1.03,408.9,0.82,0,0.52,1.08,411.5,0.81
5,Matrix_Multiplication,In-Order,1.16,425.7,0.79,0,0.58,1.19,402.9,0.77
6,Matrix_Multiplication,In-Order,1.23,410.5,0.79,0,0.61,1.25,398.2,0.78
7,Matrix_Multiplication,In-Order,1.11,404.6,0.82,0,0.55,1.15,407.8,0.84
8,Matrix_Multiplication,In-Order,1.05,402.1,0.8,0,0.53,1.08,408.9,0.81
9,Matrix_Multiplication,In-Order,1.09,401.1,0.83,0,0.54,1.08,393.7,0.83
10,Matrix_Multiplication,In-Order,1.02,410.4,0.86,0,0.51,1.1,410.0,0.86
1,Matrix_Multiplication,In-Order,1.01,459.3,0.8,0,0.5,1.02,460.9,0.78
2,Matrix_Multiplication,In-Order,1.14,415.1,0.8,0,0.57,1.16,420.5,0.8
3,Matrix_Multiplication,In-Order,1.18,425.4,0.82,0,0.59,1.19,433.4,0.83
4,Matrix_Multiplication,In-Order,1.17,403.0,0.83,0,0.58,1.2,405.9,0.83
5,Matrix_Multiplication,In-Order,1.01,402.6,0.82,0,0.51,0.97,391.8,0.82
6,Matrix_Multiplication,In-Order,1.16,444.3,0.83,0,0.58,1.17,441.4,0.82
7,Matrix_Multiplication,In-Order,1.2,401.3,0.78,0,0.6,1.2,404.5,0.76
8,Matrix_Multiplication,In-Order,1.05,407.2,0.79,0,0.53,1.11,415.7,0.78
9,Matrix_Multiplication,In-Order,1.09,411.1,0.83,0,0.55,1.08,407.5,0.83
10,Matrix_Multiplication,In-Order,1.13,401.4,0.81,0,0.57,1.11,403.8,0.79
1,Matrix_Multiplication,In-Order,1.16,405.1,0.83,0,0.58,1.17,409.8,0.84
2,Matrix_Multiplication,In-Order,0.96,401.7,0.83,0,0.48,0.94,380.2,0.82
3,Matrix_Multiplication,In-Order,1.17,407.6,0.83,0,0.58,1.14,390.6,0.84
4,Matrix_Multiplication,In-Order,1.15,404.0,0.82,0,0.58,1.14,393.3,0.81
5,Matrix_Multiplication,In-Order,1.08,413.7,0.78,0,0.54,1.11,431.9,0.79
6,Matrix_Multiplication,In-Order,1.11,419.3,0.78,0,0.56,1.14,436.9,0.76
7,Matrix_Multiplication,In-Order,1.21,407.0,0.82,0,0.61,1.26,396.9,0.8
8,Matrix_Multiplication,In-Order,1.1,405.0,0.86,0,0.55,1.15,399.9,0.85
9,Matrix_Multiplication,In-Order,1.22,410.3,0.81,0,0.61,1.22,418.1,0.81
10,Matrix_Multiplication,In-Order,0.99,406.0,0.88,0,0.5,0.96,393.9,0.88
1,Matrix_Multiplication,In-Order,1.16,421.8,0.86,0,0.58,1.21,450.2,0.86
2,Matrix_Multiplication,In-Order,1.13,417.1,0.84,0,0.56,1.1,411.4,0.81
3,Matrix_Multiplication,In-Order,1.17,409.0,0.84,0,0.58,1.11,413.2,0.87
4,Matrix_Multiplication,In-Order,1.12,408.7,0.81,0,0.56,1.18,389.4,0.83
5,Matrix_Multiplication,In-Order,1.16,404.9,0.8,0,0.58,1.12,413.4,0.8
6,Matrix_Multiplication,In-Order,1.02,400.1,0.85,0,0.51,1.02,394.0,0.84
7,Matrix_Multiplication,In-Order,1.05,400.3,0.85,0,0.53,1.11,410.9,0.86
8,Matrix_Multiplication,In-Order,1.13,406.1,0.81,0,0.56,1.15,408.7,0.82
9,Matrix_Multiplication,In-Order,1.02,402.2,0.78,0,0.51,1.0,396.2,0.77
10,Matrix_Multiplication,In-Order,1.23,405.5,0.81,0,0.61,1.23,406.4,0.82
1,Matrix_Multiplication,In-Order,1.07,420.1,0.84,0,0.53,1.02,423.9,0.83
2,Matrix_Multiplication,In-Order,1.09,403.8,0.85,0,0.55,1.09,410.5,0.83
3,Matrix_Multiplication,In-Order,1.02,401.4,0.78,0,0.51,1.01,382.5,0.8
4,Matrix_Multiplication,In-Order,1.09,401.2,0.82,0,0.54,1.04,401.2,0.79
5,Matrix_Multiplication,In-Order,1.06,403.4,0.85,0,0.53,1.05,395.5,0.85
6,Matrix_Multiplication,In-Order,1.11,401.8,0.8,0,0.56,1.12,382.0,0.8
7,Matrix_Multiplication,In-Order,1.08,439.7,0.85,0,0.54,1.07,444.7,0.82
8,Matrix_Multiplication,In-Order,0.92,404.9,0.82,0,0.46,0.95,398.2,0.84
9,Matrix_Multiplication,In-Order,1.19,400.5,0.82,0,0.59,1.19,388.0,0.81
10,Matrix_Multiplication,In-Order,1.07,408.2,0.82,0,0.53,1.08,405.9,0.85
1,Matrix_Multiplication,In-Order,1.08,402.5,0.82,0,0.54,1.06,421.8,0.81
2,Matrix_Multiplication,In-Order,1.17,406.1,0.83,0,0.59,1.15,400.8,0.85
3,Matrix_Multiplication,In-Order,0.98,403.0,0.83,0,0.49,0.93,400.8,0.83
4,Matrix_Multiplication,In-Order,1.03,411.8,0.82,0,0.51,1.0,418.1,0.83
5,Matrix_Multiplication,In-Order,1.1,405.6,0.8,0,0.55,1.1,394.3,0.78
6,Matrix_Multiplication,In-Order,1.07,400.4,0.84,0,0.53,1.04,408.9,0.86
7,Matrix_Multiplication,In-Order,1.05,408.9,0.79,0,0.53,1.06,419.9,0.79
8,Matrix_Multiplication,In-Order,1.09,402.1,0.8,0,0.54,1.12,387.3,0.79
9,Matrix_Multiplication,In-Order,1.13,408.3,0.82,0,0.56,1.15,411.8,0.82
10,Matrix_Multiplication,In-Order,1.09,427.0,0.82,0,0.54,1.07,422.8,0.81
1,Matrix_Multiplication,In-Order,1.09,411.8,0.76,0,0.54,1.08,399.6,0.76
2,Matrix_Multiplication,In-Order,1.08,425.4,0.82,0,0.54,1.11,423.0,0.85
3,Matrix_Multiplication,In-Order,1.02,435.5,0.85,0,0.51,1.07,428.4,0.84
4,Matrix_Multiplication,In-Order,1.08,415.5,0.8,0,0.54,1.05,408.1,0.78
5,Matrix_Multiplication,In-Order,1.23,404.7,0.84,0,0.61,1.23,413.9,0.83
6,Matrix_Multiplication,In-Order,1.11,413.0,0.79,0,0.55,1.11,410.0,0.8
7,Matrix_Multiplication,In-Order,1.04,426.2,0.82,0,0.52,0.96,410.5,0.84
8,Matrix_Multiplication,In-Order,1.13,414.5,0.81,0,0.57,1.13,422.9,0.81
9,Matrix_Multiplication,In-Order,1.13,405.6,0.84,0,0.57,1.12,398.7,0.84
10,Matrix_Multiplication,In-Order,1.14,412.0,0.81,0,0.57,1.1,417.3,0.81
1,Matrix_Multiplication,In-Order,0.99,413.3,0.82,0,0.5,1.0,422.0,0.8
2,Matrix_Multiplication,In-Order,1.07,401.8,0.84,0,0.53,1.05,406.2,0.83
3,Matrix_Multiplication,In-Order,1.12,404.9,0.8,0,0.56,1.11,404.0,0.8
4,Matrix_Multiplication,In-Order,1.11,401.0,0.87,0,0.55,1.1,396.5,0.86
5,Matrix_Multiplication,In-Order,1.14,401.3,0.79,0,0.57,1.11,388.2,0.82
6,Matrix_Multiplication,In-Order,0.87,454.1,0.79,0,0.43,0.87,465.0,0.79
7,Matrix_Multiplication,In-Order,1.05,417.6,0.83,0,0.53,1.01,420.8,0.8
8,Matrix_Multiplication,In-Order,1.03,400.3,0.8,0,0.52,1.04,402.3,0.78
9,Matrix_Multiplication,In-Order,1.16,408.0,0.86,0,0.58,1.12,404.5,0.84
10,Matrix_Multiplication,In-Order,1.11,402.2,0.8,0,0.55,1.16,413.2,0.83
1,Matrix_Multiplication,In-Order,1.08,402.6,0.82,0,0.54,1.11,395.4,0.82
2,Matrix_Multiplication,In-Order,1.22,410.4,0.85,0,0.61,1.21,397.4,0.85
3,Matrix_Multiplication,In-Order,1.04,400.2,0.82,0,0.52,1.03,397.6,0.81
4,Matrix_Multiplication,In-Order,1.13,419.6,0.84,0,0.56,1.16,425.7,0.85
5,Matrix_Multiplication,In-Order,1.02,417.3,0.82,0,0.51,1.06,427.8,0.8
6,Matrix_Multiplication,In-Order,1.14,431.4,0.81,0,0.57,1.1,429.5,0.85
7,Matrix_Multiplication,In-Order,1.21,419.8,0.84,0,0.6,1.21,433.3,0.86
8,Matrix_Multiplication,In-Order,1.11,406.0,0.8,0,0.55,1.14,405.7,0.81
9,Matrix_Multiplication,In-Order,1.11,403.6,0.82,0,0.56,1.1,420.3,0.81
10,Matrix_Multiplication,In-Order,0.83,405.0,0.81,0,0.41,0.83,409.1,0.81
1,Matrix_Multiplication,In-Order,1.08,401.4,0.86,0,0.54,1.07,401.9,0.87
2,Matrix_Multiplication,In-Order,1.07,421.7,0.82,0,0.54,1.04,416.5,0.81
3,Matrix_Multiplication,In-Order,1.07,417.0,0.84,0,0.53,1.0,416.8,0.83
4,Matrix_Multiplication,In-Order,1.11,401.0,0.8,0,0.55,1.07,416.4,0.8
5,Matrix_Multiplication,In-Order,1.1,410.8,0.85,0,0.55,1.13,412.8,0.83
6,Matrix_Multiplication,In-Order,1.18,400.9,0.82,0,0.59,1.14,387.5,0.83
7,Matrix_Multiplication,In-Order,1.03,401.6,0.8,0,0.51,1.05,403.2,0.79
8,Matrix_Multiplication,In-Order,1.18,434.7,0.79,0,0.59,1.18,432.3,0.8
9,Matrix_Multiplication,In-Order,1.09,402.6,0.83,0,0.55,1.12,405.6,0.83
10,Matrix_Multiplication,In-Order,1.16,401.9,0.82,0,0.58,1.22,393.4,0.83
1,Matrix_Multiplication,In-Order,1.14,443.0,0.8,0,0.57,1.1,445.0,0.81
2,Matrix_Multiplication,In-Order,1.17,400.8,0.78,0,0.59,1.17,398.5,0.77
3,Matrix_Multiplication,In-Order,1.08,419.0,0.83,0,0.54,1.03,417.3,0.82
4,Matrix_Multiplication,In-Order,1.1,403.9,0.8,0,0.55,1.18,389.1,0.79
5,Matrix_Multiplication,In-Order,1.07,409.8,0.86,0,0.53,1.05,409.0,0.85
6,Matrix_Multiplication,In-Order,1.04,403.6,0.82,0,0.52,1.06,409.5,0.82
7,Matrix_Multiplication,In-Order,1.19,401.2,0.82,0,0.59,1.14,397.9,0.83
8,Matrix_Multiplication,In-Order,1.21,445.5,0.85,0,0.61,1.26,437.8,0.87
9,Matrix_Multiplication,In-Order,1.23,403.3,0.8,0,0.62,1.25,393.2,0.82
10,Matrix_Multiplication,In-Order,0.98,402.5,0.82,0,0.49,0.98,400.9,0.84
1,Matrix_Multiplication,In-Order,1.22,422.4,0.82,0,0.61,1.17,425.5,0.8
2,Matrix_Multiplication,In-Order,1.07,426.6,0.79,0,0.53,1.14,435.1,0.81
3,Matrix_Multiplication,In-Order,1.1,402.3,0.82,0,0.55,1.13,403.4,0.81
4,Matrix_Multiplication,In-Order,1.23,401.7,0.85,0,0.61,1.28,386.2,0.85
5,Matrix_Multiplication,In-Order,1.12,418.9,0.82,0,0.56,1.13,425.4,0.81
6,Matrix_Multiplication,In-Order,1.05,403.7,0.81,0,0.53,1.11,382.0,0.83
7,Matrix_Multiplication,In-Order,1.12,403.3,0.81,0,0.56,1.12,391.2,0.82
8,Matrix_Multiplication,In-Order,1.24,418.7,0.8,0,0.62,1.24,423.4,0.8
9,Matrix_Multiplication,In-Order,1.04,416.9,0.78,0,0.52,1.11,409.9,0.8
10,Matrix_Multiplication,In-Order,1.24,418.4,0.82,0,0.62,1.25,391.1,0.82
1,Matrix_Multiplication,In-Order,1.13,420.8,0.83,0,0.56,1.09,428.2,0.82
2,Matrix_Multiplication,In-Order,1.09,409.3,0.81,0,0.54,1.07,420.2,0.81
3,Matrix_Multiplication,In-Order,1.07,404.6,0.82,0,0.54,1.09,397.8,0.82
4,Matrix_Multiplication,In-Order,1.1,402.3,0.83,0,0.55,1.18,419.2,0.82
5,Matrix_Multiplication,In-Order,1.09,407.7,0.78,0,0.55,1.12,410.0,0.78
6,Matrix_Multiplication,In-Order,1.01,408.7,0.79,0,0.5,1.03,422.7,0.79
7,Matrix_Multiplication,In-Order,1.04,401.3,0.82,0,0.52,1.05,394.5,0.82
8,Matrix_Multiplication,In-Order,0.97,402.6,0.86,0,0.49,0.95,412.3,0.87
9,Matrix_Multiplication,In-Order,1.15,404.7,0.81,0,0.57,1.1,399.7,0.81
10,Matrix_Multiplication,In-Order,1.12,402.5,0.81,0,0.56,1.13,402.9,0.81
1,Matrix_Multiplication,In-Order,1.19,401.5,0.84,0,0.6,1.14,398.1,0.82
2,Matrix_Multiplication,In-Order,1.02,404.8,0.8,0,0.51,1.01,387.8,0.78
3,Matrix_Multiplication,In-Order,1.16,404.3,0.83,0,0.58,1.16,409.6,0.83
4,Matrix_Multiplication,In-Order,1.15,414.2,0.81,0,0.57,1.12,404.7,0.82
5,Matrix_Multiplication,In-Order,1.12,425.7,0.84,0,0.56,1.09,429.9,0.84
6,Matrix_Multiplication,In-Order,1.15,408.0,0.85,0,0.58,1.15,407.0,0.84
7,Matrix_Multiplication,In-Order,1.01,411.7,0.88,0,0.5,1.05,407.7,0.87
8,Matrix_Multiplication,In-Order,1.16,400.2,0.81,0,0.58,1.19,392.0,0.82
9,Matrix_Multiplication,In-Order,0.99,411.0,0.81,0,0.49,0.99,426.8,0.81
10,Matrix_Multiplication,In-Order,1.12,404.2,0.84,0,0.56,1.17,417.4,0.83
1,Matrix_Multiplication,In-Order,1.04,426.5,0.82,0,0.52,1.05,422.3,0.8
2,Matrix_Multiplication,In-Order,1.13,441.1,0.85,0,0.57,1.12,431.7,0.86
3,Matrix_Multiplication,In-Order,1.12,444.9,0.84,0,0.56,1.09,442.2,0.85
4,Matrix_Multiplication,In-Order,1.08,410.0,0.83,0,0.54,1.08,408.7,0.84
5,Matrix_Multiplication,In-Order,1.03,412.0,0.8,0,0.51,1.04,417.2,0.8
6,Matrix_Multiplication,In-Order,1.07,400.3,0.87,0,0.54,1.07,409.8,0.87
7,Matrix_Multiplication,In-Order,1.08,423.0,0.79,0,0.54,1.04,406.1,0.77
8,Matrix_Multiplication,In-Order,1.04,404.1,0.79,0,0.52,1.09,420.6,0.81
